,Id_block_Mots_en_commun,Mots_en_commun,Id_block_Mots_differents,Mots_dans_nrc_pas_dans_elal,Id_block_Mots_als,Mots_en_alsacien,Id_block_text_fr,Text_fr,Id_block_text_als,Text_als
37,14.0,mot,6.0,jus,7.0,Mänung,37.0,"Mais que faire?
Lorsque je reviendrai, il faut que Napoléon et mon numéro aient disparu, ne l’oubliez pas
Maintenant, j'ai garni presque entièrement la chambre de diplômes de bestiaux ; c’est une vraie ménagerie!
Une carte postale illustrée du Docteur Freundlich.
Il vient; cela va me faire une jolie histoire, et moi qui n'ai pas eu le courage de prévenir le père.
",37.0,"Awer was mache ?....
Un dass wenn i häm kumm, d'r Napoleom un min Numero eweck isch, nitt dass 's vergasse wurd !
Jetzt isch ball d'ganz Stub mit Veehdiplom gepflaschtert, d’ränscht Menagerie !
Do, e-n-Ansichtsposchtkart vum Herr Dr. Freundlich !
Er kummt, diss wurd m'r e scheeni G'schicht gän, un ich, wie nit s'Gürasch hab g'hett im Vater ebs d'rvun ze säuje.
"
38,14.0,tour,6.0,patient,8.0,satt,38.0,"Avec le fusil !
Ces fiançailles secrètes ne m'ont jamais plu.
Avec cela, c'est encore un allemand.
Oui, mais seulement un demi.
Tu sais qu'il fait un dictionnaire de la langue alsacienne....
",38.0,"— Mit d'r Flint!
Die hämli Henkereij het m'r nee g'falle.
D'rbie isch's aü noch e Ditscher.
Ja, awer numme-n-e halwer.
Dü wäisch jo, dass 'r am e Dictionaire vun d'r elsässische Sprooch schafft...
"
39,14.0,homme,6.0,veau,8.0,Hüs,39.0,"Autrefois, tu songeais à un monsieur aux cheveux noirs, que tu as rencontré lorsque tu étais en pension.
Ne me rappelle pas cela.
C'est vrai, je l'aimais bien, mais c'est oublié.
On se connaissait seulement de vue; je ne sais pas comment il s'appelle.
Et dès que j'ai quitté la pension, je n'ai plus rien vu ni entendu de lui;
",39.0,"Früehjer hesch doch als e so e Schwarzer im Kopf stecke g'hett, wie de-n-als angetroffe hesch, wie de noch in d'Pension gange bisch !
Erinner mi nit dran.
S’isch wohr, ich hab ne gäre g'hett, s'isch awer vergasse.
M'r han jo enander numme kennt vum Sehn, ich weiss jo nit emol, wie 'r g'heisse hett.
Un zetter, dass i üs d'r Pension bin, hawi nix meh vum g'sehn un nix meh vum g'höert.
"
40,14.0,père,,,8.0,recht,40.0,"Du reste, le Dr. Freundlich me plaît beaucoup et c'est un très bon parti.
Qu'est-ce qu'il est?
Je ne peux jamais retenir les mots étrangers.
Docteur en philosophie
Entrez, Monsieur le Maire n'est pas là, mais il peut rentrer à tout instant.
",40.0,"— Du reste, d'r Herr Dr. Freundlich g'fallt m'r sowit ganz guet, un s'isch äu e gueti Partie.
Was isch'r numme?
— Ich kann die fremdländische Namme nee recht b’halte.
Dr. der Philosophie
Gehn se numme-ning, d'r Herr Maire isch nit d'häm, awer er muess alle-n-Äujeblick kumme.
"
41,15.0,garde,6.0,commander,9.0,gän,41.0,"Volontiers, si vous voulez être assez bonne.
Dites-lui qu’il y a un monsieur qui veut lui parler d’une affaire très importante.
Pardon, dites-moi les filles de la maison, ne sont-elles pas sorties ?
Non, elles sont là;
attendez une minute
",41.0,"Ja, wenn Sie so gut sein wollen.
Sagen Sie, es sei ein Herr da, der ihn in einer wichtigen Angelegenheit sprechen will...
Pardon, die Töchter des Hauses sind doch nicht ausgegangen?
Nee, die muehn erix um de Waj sin,
warte-se-n-e-bissel.
"
42,15.0,père,,,9.0,recht,42.0,"Cette femme vient de dire «allé cancaner», je veux noter l'expression pour mon dictionnaire.
Ce sont donc ici les lieux où ma chère Marie, ma future compagne, a passé sa tendre jeunesse.
Un heureux hasard me l'a fait rencontrer à la fête champêtre de l'agriculture.
Elle a grandi ici, dans une tranquille et modeste existence, entourée de simples paysans; elle y a vécu honnêtement, sans être corrompue par le souffle empoisonné de la grande ville!
Voilà les sentiments qui me dominent; ils sont si nobles, si sublimes, d'un parfum si poétique, que je suis entraîné, comme par la violence d'un élément, à écrire sur ce sujet une poésie pour la «Erwinia»!
",42.0,"Kassaten gegangen hat die Frau soeben gesagt, den Ausdruck muss ich mir für mein Lexikon notieren...
Also, das hier sind die Räume, in denen meine liebe Marie, meine künftige Lebensgefährtin ihre süsse Jugend verträumt hat.
Ein glücklicher Zufall hat sie mir auf dem Bauernfeste der Landesausstellung entgegengeführt.
Hier ist sie in stiller bescheidener Beschaulichkeit aufgewachsen, inmitten einfacher Bauersleute, schlecht und recht, unberührt von dem vergiftenden Odem der Großstadt!
Dies alles sind Gefühle, die mich bewältigen, so sehr, so erhaben und von solchem poetischen Duft, dass es mich mit elementarer Gewalt dazu treibt ein Gedicht darüber für die „Erwinia” zu verfassen !
"
43,15.0,avance,,,9.0,Hüs,43.0,"Comme je me réjouis de faire sa connaissance !
Je pense déjà que je le vois devant moi, ce fils énergique et robuste de la terre, un peu rude, mais sincère, franc et libre, un noble caractère d'un bout à l'autre.
Quel bonheur pour moi de trouver ma fiancée dans cette retraite, et surtout quelle mine pour mes études !
Avec une joie nouvelle, je vais me remettre à mon dictionnaire alsacien.
Il me semble que quelqu’un vient.
",43.0,"Wie freue ich mich seine Bekanntschaft zu machen.
Ich meine schon, ich seh ihn vor mir, den kernigen, kräftigen Sohn der Scholle, etwas derb aber gerade heraus, frank und frei, ein ehrlicher Charakter durch und durch.
Welch ein Glück für mich, meine Lebensgefährtin in dieser Weltabgeschiedenheit zu finden und in erster Linie, welch eine Fundgrube für meine Studien !
Mit neuer Freude werde ich an mein elsässisches Dialektlexikon herangehen.....
Da scheint Jemand zu kommen.
"
44,15.0,animal,7.0,commande,9.0,apparti,44.0,"Vous permettez que je vous appelle ainsi ?
— Je prends la liberté, Mlle Marie, de vous offrir ce bouquet de fleurs parfumées comme témoignage de profonde adoration
Merci beaucoup.
Et voici un autre bouquet composé avec les fleurs cueillies dans un de nos plus grands poètes
— Je vous prie....
",44.0,"Sie gestatten doch, dass ich sie so nenne ?!
— Ich nehme mir die Freiheit, Fräulein Marie, ihnen hier diesen Strauss duftender Blumen als Zeichen tiefster Verehrung zu überreichen
Mercie veelmool.
Und hier einen andern Strauss, gewunden von einem unserer grössten deutschen Dichter.
Bitte sehr...
"
45,16.0,loi,8.0,chose,9.0,allewyl,45.0,"Est-ce une belle sentence ou une douce poésie, avee laquelle vous pensiez orner votre foyer à l'occasion de mon arrivée ?
Ce n'est pas cela, c'est un diplôme que nous avons obtenu pour un bœuf gras, à l'occasion de la dernière exposition agricole
Charmant!
charmant!
Mais vous, Mlle Marguerite, vous n'avez pas, sans doute, un semblable diplôme; vous avez certainement une belle reproduction d'un maître classique, peut-être la Madone de Raphaël de la Chapelle Sixtine ?
",45.0,"— Ist es ein schöner Sinnspruch oder ein süsses Gedicht, mit dem Sie zu meiner Ankunft ihr Heim zu schmücken gedachten.
Nit grad, s’isch e Diplom, wie m'r for e fette-n-Ochse uff d'r letschte Veeprähmeerung kreijt han.
Reizend!
Reizend !
Aber Sie, Fräulein Gretchen, Sie werden doch nicht. auch solch ein Diplem haben, Sie haben gewiss eine schöne Reproduktion eines klassischen Meisters, vielleicht gar die sixtinische Madonna von Raphaël ?!
"
46,16.0,père,8.0,vingt,9.0,Mül,46.0,"Charmant!
charmant!
Quelle originalité, quelle simplicité de goût!
Vraiment, je suis enthousiaste de la vie champêtre.
Marie, Mlle Marie!
",46.0,"Reizend !
Reizend !
— Diese Urwüchsigkeit, diese Einfachheit des Geschmacks.
Ich schwärme förmlich für das Landleben.
Marie, Fräulein Marie!
"
47,16.0,opposition,,,9.0,Gott,47.0,"M. votre père sait donc tout, il est d'accord sur tout ?
Je me consume dans l'attente de le voir, j'ai d'ailleurs apporté pour lui une belle pipe.
Mais, qu'y a-t-il donc, vous paraissez si émue ?
Oui, Marie a fait une grosse imprudence.
[...]
",47.0,"Ihr Herr Vater also weiss alles, ist mit allem einverstanden ?!
— Ich vergehe vor Erwartung ihn zu sehen, ich habe ihm übrigens hier eine schöne Pfeife mitgebracht
Aber, was ist Ihnen, Sie sind so verlegen ?
Ja, die Marie hat da eine schöne Unvorsichtigkeit getan.
[...]
"
48,16.0,famille,,,9.0,Chance,48.0,"Comment donc?
Parlez donc, vous me faites craindre le pire.
Votre père devait ? ....
Oui, mon père ne sait pas encore que vous venez.
Oui et justement aujourd'hui, il est encore de mauvaise humeur.
",48.0,"— Wieso ?
— So sprechen Sie doch, Sie lassen mich ja das Schlimmste befürchten.
Ihr Vater sollte ?....
Ja, miner Vater weiss noch ken Wörtl d'rvun, dass Se kumme.
Jo, un er isch hyt äu noch grad e so böes gelünt.
"
49,17.0,homme,9.0,raison,9.0,Herr,49.0,"Oui, j'ai voulu le lui dire!
Et, il n'y a pas une demi-heure, je lui ai déclaré que je voulais épouser un homme de la ville.
Et alors ?
Si vous aviez vu la scène!
Cela est arrivé comme un cochon dans la maison d'un juif!
",49.0,"Ja, ich habs 'm äu welle säuje !
Erscht vor ere halwe Stund hawich 'm g'säit, dass i e Stadtherr hierothe will.
Und dann ?
Do hätte Se sotte sehn !
S'isch scheen ankumme, wie e Moor im e Juddehüs !
"
50,17.0,étonner,,,9.0,kumme,50.0,"il faut que je note pour moi cette expression, malgré ma situation critique....
Et alors que faire ?
— Ma situation est extraordinairement critique!
Vous croyez que votre père ne me recevrait pas bien ?
Il veut tuer le premier citadin qui se risquera à demander la main de Marie.
",50.0,"diese Redensart muss ich mir notieren, trotz meiner fatalen Lage.....
Und nun, was tun ?
— Meine Lage ist ja äusserst kritisch !
Sie glauben, dass Ihr Vater mich nicht gut empfangen würde ?!
Totscheesse will er de erste Stadtherr, wie's riskeere sott, um d'Hand vum Marie anzehalte !
"
51,17.0,demander,9.0,chien,10.0,Vater,51.0,"Ce n'est pas engageant, il ne me reste rien d'autre à faire qu'à me sauver le plus vite possible.
Jésus, Maria, voilà le père qui revient déjà, il faut que nous avisions de suite.
— Attendez,
J'ai une idée, tout n'est pas encore perdu!
Un monsieur du gouvernement doit venir, cette semaine, pour voir les écuries et les bestiaux. Mon père a dit que c'était une sorte d'inspecteur du bétail, il se nomme Miller,
",51.0,"Das ist ja wenig einladend, da bleibt mir ja nichts anderes übrig, als mich eiligst wieder davon zu machen.
Jesses Maria, do kommt d'r Vater schun d'Stross erab, do heisst sich's awer schnell bedenke!
Warte Se
ich hab e-n-Idee, noch isch nit alles verlore !
Die Wuch sell e Herr üs d'r Kreisdiraktion kumme, um d'Stallunge un s'Veeh ze löuje, s'isch so e-n-Art Veehinspakter, hett d'r Vater g'sait, Miller heisst 'r.
"
52,17.0,recevoir,,,10.0,uff,52.0,"Müller est sans doute un nom connu, mais je ne me souviens pas en ce moment, il y a tant de Müller......
Oui, mais alors ?
Eh bien, c'est tout-à-fait simple, vous dites que vous êtes M. Müller, et la chose s'arrangera au cours de la journée.
Mais, c'est absolument impossible, je ne peux pas songer à mentir !
Prenez votre courage à deux mains, comme vous prendriez le taureau par les cornes !
",52.0,"Müller ist in der Tat ein sehr bekannter Name, aber ich entsinne mich nicht im Augenblick, es gibt der Müller zu viele...
Ja und dann ?
Eh bien, ganz einfach, Sie säuje, dass Sie der Herr Miller sin un nooch un nooch wurd sich diss Ding schun mache-n-im Läuf vum Daö.
Aber das ist rein unmöglich, ich kann nicht mit Lügen umgehen !
Packe Se de Curage mit zwei Händ, wie e Geisbock im Gnick !
"
53,18.0,bien,,,11.0,Hoor,53.0,"Et cependant la tentation est grande de mettre à profit cette source du dialecte, tentation trop grande!
Jésus, Maria, voici le père qui entre déjà dans la cour !
Fatale situation!
Certainement fatale situation!
Faites, au nom de Dieu, ce que je vous ai dit...
",53.0,"Und doch ist die Versuchung, an dieser Fundgrube des Dialektes zu verweilen, zu gross !
Jesses Maria, do kummt d'r Vater schun d'r Hoft ering !
Fatale Situation!
Wirklich fatale Situation!
Mache Se in Gottsname so, wie i g'säit hab....!
"
54,18.0,homme,9.0,moment,12.0,Verstande,54.0,"Non, il n'est pas possible que je.....
Il faut que vous vous cachiez tout de suite, le père est si furieux qu'il pourrait arriver un malheur !
Hélas, certainement fatale situation !
Que faire ?
Que faire ?
",54.0,"Nein, es dürfte doch kaum angehen, dass ich....
Ze verstecke Sie sich g'schwind, d'r Vater isch e so jähzornig... es könnt e-n-Unglück g'schehn !
Ei, wirklich fatale Situation!
Was tun?
Was tun ?
"
55,18.0,malheur,,,12.0,guet,55.0,"Voici le Monsieur de la Sous-Préfecture !
Oui, il a profité du beau temps, et il est déjà arrivé.
Je l'ai deviné à ce que m'a dit Françoise.
Juste Ciel!
Bonjour, Monsieur!
",55.0,"Vater, do isch der Herr üs d'r Kreisdiraktion !
Ja, er hett s'scheen Wetter profeteert un isch hyt schun kumme.
Ich hab m’r's halwer vermuet, nooch dem, was m'r d'Fränz g'säit hett.
Gerechter Himmel!
Buschur im Herre!
"
56,18.0,entrer,9.0,ville,13.0,Richtum,56.0,"Maintenant je suis pris!
Au nom de Dieu, pour l'amour de Marie, pour l'amour de mon dictionnaire, jouons notre rôle aussi bien que possible.
Je suis heureux, je suis heureux !
Vous êtes donc Monsieur Miller de la Sous-Préfecture ?
Je suis heureux, je suis heureux !
",56.0,"Nun sitz ich fest!
In Gottes Namen, ihr zu Liebe, meinem Lexikon zu Liebe, spielen wir die Rolle, so gut es geht.
Frait mich, frait mich!
Also Sie sind d'r Herr Miller äus d'r Kreisdirektion ?
frait mi, frait mi!
"
57,18.0,maison,9.0,épouse,13.0,dumm,57.0,"Comment va le très honoré Sous-Préfet ?
Merci!
Merci!
Oui, Monsieur nous a déjà dit qu'il nous apporte les salutations du Sous-Préfet.
Ah!
",57.0,"Und wie geths dem Herrn dürchläuften Kreisdirakter ?
Danke !
Danke !
Ja, der Herr hett ewe schun g'säit, d'r Kreisdirakter losst uns veelmol grüesse.
Ah!
"
58,18.0,demander,9.0,possible,13.0,grad,58.0,"Juste!
Je dois vous saluer, bien vous saluer !
Cela me rend très heureux, très heureux, très heureux!
Allons, Marie, Marguerite, pourquoi restez-vous ainsi les bras ballants ?
Offrez donc une chaise à Monsieur
",58.0,"Richtig!
Ich soll Sie grüssen, vielmals grüssen !
Dies freut mich üngemeyn, üngemeyn, üngemeyn !
Alle Marie und Grethl, was schlampere-n-er so erum ?
Täte-n-er dem Herre e Stühl anne stelle !
"
59,18.0,chercher,,,13.0,saöt,59.0,"C'est une très bonne expression, vous permettez que j'en prenne note ?
Oui, oui, avec beaucoup de plaisir.
Diable, je n'y comprends rien!
Qu'est-ce que cela signifie ?
Vous excuserez, Monsieur Miller, que je vous demande simplement pourquoi vous prenez note de cette expression ?
",59.0,"— Das ist ein sehr guter Ausdruck, Sie erlauben doch, dass ich ihn mir notiere ?
Ja, mit viel Vergniejen.
D’r Deifel, do kumm i jetzt nit erüs!
Was muess diss jetzt bedytte !
Sie entschüldigen, Herr Miller, dass ich Sie jetzt täüb frage, warüm schreiben sie denn diss eigentlich äuf ?
"
60,18.0,fusil,10.0,chose,13.0,dummer,60.0,"Hem!
Hem!
Oui, le Sous-Préfet m'a écrit
que vous vous intéressiez particulièrement à l'élevage du bétail et que vous vouliez inspecter nos écuries !
A côté de cela, Monsieur peut aussi s'intéresser au dialecte.
",60.0,"Hm!
Hm!
Ja, d'r Kreisdirakter hatt mir doch geschriewen, dass
Sie sich hauptsächlich für die Viehzücht interessieren und ünsere Stallungen inspektieren wollen !
Wäje dem wurd sich der Herr doch fors Dialekt interesseere könne !
"
61,19.0,jouer,,,13.0,Herr,61.0,"Je ne voudrais pas continuer à mentir longtemps comme cela.
Ah, vous vous intéressez à notre dialecte ?
Oui, beaucoup !
Vous devez vous intéresser à toutes les améliorations ?
Eh, sans doute !
",61.0,"Dies Lügen halte ich auf die Länge nicht aus!
Ah so ? — Sie interessiere sich für ünser Dialekt.
O ja, sehr !
Do sollen allewäj Verbesserüngen eingefiehrt werden ?
Ei bewahre !
"
62,19.0,dame,,,13.0,Hüs,62.0,"Un homme sage !
[...]
Savez-vous que j'étudie particulièrement le patois, parce que, à mes heures de loisirs, je travaille à un lexique du patois.
Vous permettez que je note encore quelque chose ?
Ah, cela me fait plaisir, vraiment plaisir !
",62.0,"E-n ortiger Herr !
[...]
Wissen Sie, ich studiere nämlich deshalb so eingehend den Dialekt, weil ich in meinen Musestunden an einem Dialektlexikon arbeite.
Sie gestatten, dass ich mir etwas notiere !
Ah, diss macht m'r jetzt Fräid, recht Fräid !
"
63,19.0,mettre,11.0,voie,13.0,guet,63.0,"Il a dit lex-lexique, cela doit être  pour les bestiaux !
Vous savez sans doute ce que c'est qu'un lexique ?
Oh!
Oh!
Oui, oui, naturellement.
",63.0,"Lex— Lexikon hett 'r g'säit, diss isch allewäj ebs for's Veeh !
Sie wissen doch, was ein Lexikon ist ?
O !
O !
Ja, Ja, selbstverständli.
"
64,19.0,homme,,,13.0,Simpel,64.0,"Certes, pour un paysan cultivé, cela est bien naturel.
Oui, nous avons de la culture.
Tenez, mon père a toujours fait grand cas de la culture.
Jusqu'à 14 ans, je fus élève au Collège de Phalsbourg, puis mon père m'envoya à Nancy, dans un café, pour apprendre le métier de garçon de café; vous savez, c'était toujours à cause de ma culture et pour apprendre le savoir-vivre.
Il est bien naturel que vous ayez aussi un lexique.
",64.0,"Ja eben, für einen Bauer von Bildung ist dies natürlich.
Ja, Bildung, diss hamm'r !
Tenez, miner Vater sali hett allewyl veel uff Bildung g'halte.
Bis 14 Johr bin i uff's Collège in Pfalzburi, un d'rno hett mi miner Vater uff Nantzig g'schickt in e Café, for garçon d'Café ze lehre, wisse-n-er alles waje d'r Bildung, un um de Savuar-Vivre ze lehre.
Da liegt es wohl auf der Hand, dass Sie sogar ein Lexikon haben.
"
65,19.0,organisation,11.0,langage,13.0,Mann,65.0,"vous savez, tous les paysans en achètent un de temps en temps....
On en est très content, très content.
Je n’en ai pas la moindre idée !
Un pareil lexique rend à chacun de réels services.
Certes !
",65.0,"Wisse Se, alli bessere Büüre han sich so nooch un nooch äns ang'schafft...
M'r isch recht zefridde mit, recht zefridde.
Kenn Ahnung !
So ein Lexikon leistet einem mitunter vorzügliche Dienste.
O!
"
66,19.0,père,,,14.0,mine,66.0,"Ah non.
— Nous n'avons que des lexiques allemands, on dit qu'ils sont meilleurs!
Tiens, comment ce bouquet est-il arrivé ?
Ah, c'est moi qui l'ai apporté à Mlle Marie.
Songe, père, que Monsieur le Sous-Préfet, nous a dit Monsieur le Docteur, nous envoie ce bouquet pour Marguerite et pour moi; en même temps, il a apporté cette pipe pour toi.
",66.0,"O nee!
— Numme ditschi, m'r saöt, sie sin besser !
Tiens, wie kummt der Strüss dohere ?
Ach, den habe ich für Fräulein Marie mitgebracht.
Ja, denk numme, Vater, d'r Herr Kreisdirakter, hett der Herr g'säit, schickt mir un im Grethl denne Struss for de Massti, un do die Pfiff hett 'r for dich mitgebrocht.
"
